taxid,parent,taxonomic_rank,scientific_name
taxon:536567 [Phrynobatrachus annulatus]@species,taxon:143461 [Phrynobatrachus]@genus,species,Phrynobatrachus annulatus
taxon:337535 [Pterobunocephalus]@genus,taxon:31016 [Aspredinidae]@family,genus,Pterobunocephalus
taxon:92732 [Epipedobates boulengeri]@species,taxon:92727 [Epipedobates]@genus,species,Epipedobates boulengeri
taxon:35036 [Teiioidea]@superfamily,taxon:1329976 [Laterata]@clade,superfamily,Teiioidea
taxon:2509194 [Gastromyzontidae]@family,taxon:30725 [Cobitoidei]@suborder,family,Gastromyzontidae
taxon:43324 [Euryzygomatomys]@genus,taxon:10161 [Echimyidae]@family,genus,Euryzygomatomys
taxon:544298 [Arctodus]@genus,taxon:9632 [Ursidae]@family,genus,Arctodus
taxon:53271 [Sphaerodactylus]@genus,taxon:1329929 [Sphaerodactylidae]@family,genus,Sphaerodactylus
taxon:448507 [Eleutherodactylus zeus]@species,taxon:228648 [Euhyas]@subgenus,species,Eleutherodactylus zeus
taxon:9625 [Vulpes]@genus,taxon:9608 [Canidae]@family,genus,Vulpes
taxon:449218 [Eleutherodactylus rogersi]@species,taxon:228648 [Euhyas]@subgenus,species,Eleutherodactylus rogersi
taxon:2021668 [Cophyla pollicaris]@species,taxon:289203 [Cophyla]@genus,species,Cophyla pollicaris
taxon:1646137 [Physalaemus fischeri]@species,taxon:8377 [Physalaemus]@genus,species,Physalaemus fischeri
taxon:2631583 [unclassified Plethodontohyla]@no rank,taxon:143637 [Plethodontohyla]@genus,no rank,unclassified Plethodontohyla
taxon:237659 [Rhynchocyon sp. CJD-2003]@species,taxon:2623089 [unclassified Rhynchocyon]@no rank,species,Rhynchocyon sp. CJD-2003
taxon:40236 [Glossophaginae]@subfamily,taxon:9415 [Phyllostomidae]@family,subfamily,Glossophaginae
taxon:202257 [Galemys pyrenaicus]@species,taxon:202256 [Galemys]@genus,species,Galemys pyrenaicus
taxon:508499 [Stumpffia sp. 5 KCW-2008]@species,taxon:2641922 [unclassified Stumpffia]@no rank,species,Stumpffia sp. 5 KCW-2008
taxon:10170 [Bathyergus]@genus,taxon:10167 [Bathyergidae]@family,genus,Bathyergus
taxon:2640566 [unclassified Uropsilus]@no rank,taxon:176848 [Uropsilus]@genus,no rank,unclassified Uropsilus
taxon:238632 [Trachydoras]@genus,taxon:31006 [Doradidae]@family,genus,Trachydoras
taxon:467735 [Phrynobatrachus cf. minutus MVZ234149]@species,taxon:143461 [Phrynobatrachus]@genus,species,Phrynobatrachus cf. minutus MVZ234149
taxon:1329911 [Toxicofera]@clade,taxon:1329912 [Episquamata]@clade,clade,Toxicofera
taxon:448449 [Eleutherodactylus gossei]@species,taxon:228648 [Euhyas]@subgenus,species,Eleutherodactylus gossei
taxon:622599 [Fejervarya sp. Hiroshima]@species,taxon:2646467 [unclassified Fejervarya]@no rank,species,Fejervarya sp. Hiroshima
taxon:1273157 [Acontinae]@subfamily,taxon:66056 [Scincidae]@family,subfamily,Acontinae
taxon:47727 [Hemidactylus]@genus,taxon:385256 [Gekkoninae]@subfamily,genus,Hemidactylus
taxon:1217982 [Phyzelaphryne sp. 1b AF-2012]@species,taxon:2643355 [unclassified Phyzelaphryne]@no rank,species,Phyzelaphryne sp. 1b AF-2012
taxon:34844 [Erethizon dorsatum]@species,taxon:34843 [Erethizon]@genus,species,Erethizon dorsatum
taxon:2780551 [Minervarya keralensis]@species,taxon:2545484 [Minervarya]@genus,species,Minervarya keralensis
taxon:46841 [Leopardus]@genus,taxon:338152 [Felinae]@subfamily,genus,Leopardus
taxon:2643904 [unclassified Hyperolius]@no rank,taxon:39588 [Hyperolius]@genus,no rank,unclassified Hyperolius
taxon:1489875 [Gobiaria]@clade,taxon:1489872 [Percomorphaceae]@clade,clade,Gobiaria
taxon:9916 [Boselaphus]@genus,taxon:27592 [Bovinae]@subfamily,genus,Boselaphus
taxon:242568 [Pseudacris brimleyi]@species,taxon:189919 [Pseudacris]@genus,species,Pseudacris brimleyi
taxon:113543 [Arapaima]@genus,taxon:27723 [Osteoglossidae]@family,genus,Arapaima
taxon:269272 [Episoriculus]@genus,taxon:183663 [Soricinae]@subfamily,genus,Episoriculus
taxon:143423 [Mantella bernhardi]@species,taxon:410362 [bernhardi group]@species group,species,Mantella bernhardi
taxon:318330 [Megastomatohyla mixe]@species,taxon:374084 [Megastomatohyla]@genus,species,Megastomatohyla mixe
taxon:1273159 [Sphenomorphinae]@subfamily,taxon:66056 [Scincidae]@family,subfamily,Sphenomorphinae
taxon:10155 [Myocastoridae]@family,taxon:33550 [Hystricomorpha]@suborder,family,Myocastoridae
taxon:110072 [Hoplobatrachus rugulosus]@species,taxon:110071 [Hoplobatrachus]@genus,species,Hoplobatrachus rugulosus
taxon:246412 [Limnonectes leporinus]@species,taxon:109961 [Limnonectes]@genus,species,Limnonectes leporinus
taxon:410369 [Pandanusicola]@subgenus,taxon:403240 [Guibemantis]@genus,subgenus,Pandanusicola
taxon:641010 [Kinosternon leucostomum]@species,taxon:55538 [Kinosternon]@genus,species,Kinosternon leucostomum
taxon:236274 [Microcebus mittermeieri]@species,taxon:13149 [Microcebus]@genus,species,Microcebus mittermeieri
taxon:448446 [Eleutherodactylus glaphycompus]@species,taxon:228648 [Euhyas]@subgenus,species,Eleutherodactylus glaphycompus
taxon:207568 [Pygopus nigriceps]@species,taxon:207566 [Pygopus]@genus,species,Pygopus nigriceps
taxon:330465 [Arabitragus jayakari]@species,taxon:2305161 [Arabitragus]@genus,species,Arabitragus jayakari
taxon:8465 [Cheloniidae]@family,taxon:27791 [Chelonioidea]@superfamily,family,Cheloniidae
taxon:508492 [Stumpffia roseifemoralis]@species,taxon:143649 [Stumpffia]@genus,species,Stumpffia roseifemoralis
taxon:94963 [Noctilio leporinus]@species,taxon:94958 [Noctilio]@genus,species,Noctilio leporinus
taxon:124758 [Thyroptera]@genus,taxon:124757 [Thyropteridae]@family,genus,Thyroptera
taxon:1489841 [Zeiogadaria]@clade,taxon:1489838 [Paracanthopterygii]@clade,clade,Zeiogadaria
taxon:121169 [Limnonectes acanthi]@species,taxon:109961 [Limnonectes]@genus,species,Limnonectes acanthi
taxon:8783 [Palaeognathae]@superorder,taxon:8782 [Aves]@class,superorder,Palaeognathae
taxon:3043112 [Hapalemur meridionalis]@species,taxon:13556 [Hapalemur]@genus,species,Hapalemur meridionalis
taxon:391190 [Ophichthus serpentinus]@species,taxon:54917 [Ophichthus]@genus,species,Ophichthus serpentinus
taxon:124759 [Thyroptera tricolor]@species,taxon:124758 [Thyroptera]@genus,species,Thyroptera tricolor
taxon:101701 [Testudo marginata]@species,taxon:86974 [Testudo]@genus,species,Testudo marginata
taxon:9498 [Cebidae]@family,taxon:9479 [Platyrrhini]@parvorder,family,Cebidae
taxon:1273167 [Egerniinae]@subfamily,taxon:66056 [Scincidae]@family,subfamily,Egerniinae
taxon:43319 [Coendou]@genus,taxon:30649 [Erethizontidae]@family,genus,Coendou
taxon:248808 [Kaloula conjuncta]@species,taxon:113379 [Kaloula]@genus,species,Kaloula conjuncta
taxon:155041 [Thyroptera discifera]@species,taxon:124758 [Thyroptera]@genus,species,Thyroptera discifera
taxon:268757 [Nectogale]@genus,taxon:183663 [Soricinae]@subfamily,genus,Nectogale
taxon:1367231 [Kaloula kalingensis]@species,taxon:113379 [Kaloula]@genus,species,Kaloula kalingensis
taxon:59447 [Nycteridae]@family,taxon:30560 [Yangochiroptera]@suborder,family,Nycteridae
taxon:109336 [Trinomys yonenagae]@species,taxon:42826 [Trinomys]@genus,species,Trinomys yonenagae
taxon:68415 [Moschus moschiferus]@species,taxon:68410 [Moschus]@genus,species,Moschus moschiferus
taxon:89671 [Galagoides]@genus,taxon:40297 [Galagidae]@family,genus,Galagoides
taxon:492047 [Rinoctes nasutus]@species,taxon:492046 [Rinoctes]@genus,species,Rinoctes nasutus
taxon:246421 [Limnonectes sp. G BJE-2003]@species,taxon:2640364 [unclassified Limnonectes]@no rank,species,Limnonectes sp. G BJE-2003
taxon:238570 [Megalodoras]@genus,taxon:31006 [Doradidae]@family,genus,Megalodoras
taxon:202836 [Chondrodactylus]@genus,taxon:385256 [Gekkoninae]@subfamily,genus,Chondrodactylus
taxon:9832 [Hippopotamus]@genus,taxon:9831 [Hippopotamidae]@family,genus,Hippopotamus
taxon:576730 [Corallianassa]@genus,taxon:177236 [Callianassidae]@family,genus,Corallianassa
taxon:342821 [Quasipaa shini]@species,taxon:862141 [Quasipaa]@genus,species,Quasipaa shini
taxon:31012 [Callichthyidae]@family,taxon:1489791 [Loricarioidei]@suborder,family,Callichthyidae
taxon:30646 [Dasyproctidae]@family,taxon:33550 [Hystricomorpha]@suborder,family,Dasyproctidae
taxon:507670 [Epipedobates sp. QCAZ25305]@species,taxon:2619170 [unclassified Epipedobates]@no rank,species,Epipedobates sp. QCAZ25305
taxon:384879 [Colostethus sp. Magdalena]@species,taxon:2631876 [unclassified Colostethus]@no rank,species,Colostethus sp. Magdalena
taxon:73858 [Coendou melanurus]@species,taxon:43319 [Coendou]@genus,species,Coendou melanurus
taxon:172941 [Saiphos]@genus,taxon:1273159 [Sphenomorphinae]@subfamily,genus,Saiphos
taxon:278168 [Botiidae]@family,taxon:30725 [Cobitoidei]@suborder,family,Botiidae
taxon:42650 [Marcusenius senegalensis]@species,taxon:42649 [Marcusenius]@genus,species,Marcusenius senegalensis
taxon:1540146 [Silvascincus]@genus,taxon:1273159 [Sphenomorphinae]@subfamily,genus,Silvascincus
taxon:204902 [Silvascincus murrayi]@species,taxon:1540146 [Silvascincus]@genus,species,Silvascincus murrayi
taxon:238585 [Agamyxis]@genus,taxon:31006 [Doradidae]@family,genus,Agamyxis
taxon:50347 [Cephalophus silvicultor]@species,taxon:9954 [Cephalophus]@genus,species,Cephalophus silvicultor
taxon:1099820 [Feirana]@clade,taxon:120497 [Nanorana]@genus,clade,Feirana
taxon:238119 [Leptodactylus fuscus]@species,taxon:47563 [Leptodactylus]@genus,species,Leptodactylus fuscus
taxon:146711 [Occidozyga martensii]@species,taxon:50908 [Occidozyga]@genus,species,Occidozyga martensii
taxon:1367240 [Kaloula sp. Sulawesi]@species,taxon:2646193 [unclassified Kaloula]@no rank,species,Kaloula sp. Sulawesi
taxon:34879 [Nyctereutes]@genus,taxon:9608 [Canidae]@family,genus,Nyctereutes
taxon:8466 [Caretta]@genus,taxon:8465 [Cheloniidae]@family,genus,Caretta
taxon:220791 [Prasinohaema]@genus,taxon:1273159 [Sphenomorphinae]@subfamily,genus,Prasinohaema
taxon:749616 [Phrynobatrachus danko]@species,taxon:143461 [Phrynobatrachus]@genus,species,Phrynobatrachus danko
taxon:454305 [Matoatoa]@genus,taxon:385256 [Gekkoninae]@subfamily,genus,Matoatoa
taxon:1367241 [Kaloula sp. Vietnam]@species,taxon:2646193 [unclassified Kaloula]@no rank,species,Kaloula sp. Vietnam
taxon:1546157 [Cromerinae]@subfamily,taxon:30763 [Kneriidae]@family,subfamily,Cromerinae
taxon:57060 [Eleutherodactylus coqui]@species,taxon:228650 [Eleutherodactylus]@subgenus,species,Eleutherodactylus coqui
taxon:69304 [Eudorcas rufifrons]@species,taxon:936348 [Eudorcas]@genus,species,Eudorcas rufifrons
taxon:143462 [Phrynobatrachus mababiensis]@species,taxon:702845 [Phrynobatrachus mababiensis species complex]@no rank,species,Phrynobatrachus mababiensis
taxon:508496 [Stumpffia sp. 2 KCW-2008]@species,taxon:2641922 [unclassified Stumpffia]@no rank,species,Stumpffia sp. 2 KCW-2008
taxon:68510 [Aulopiformes]@order,taxon:1489829 [Aulopa]@clade,order,Aulopiformes
taxon:410582 [Phylacomantis]@subgenus,taxon:403241 [Gephyromantis]@genus,subgenus,Phylacomantis
taxon:76062 [Physalaemus ephippifer]@species,taxon:8377 [Physalaemus]@genus,species,Physalaemus ephippifer
taxon:8568 [Tarentola]@genus,taxon:660274 [Phyllodactylidae]@family,genus,Tarentola
taxon:1489885 [Pelagiaria]@clade,taxon:1489872 [Percomorphaceae]@clade,clade,Pelagiaria
taxon:246428 [Limnonectes sp. T BJE-2003]@species,taxon:2640364 [unclassified Limnonectes]@no rank,species,Limnonectes sp. T BJE-2003
taxon:508471 [Anodonthyla sp. 1 KCW-2008]@species,taxon:2626629 [unclassified Anodonthyla]@no rank,species,Anodonthyla sp. 1 KCW-2008
taxon:401559 [Chondrodactylus turneri]@species,taxon:202836 [Chondrodactylus]@genus,species,Chondrodactylus turneri
taxon:385255 [Eublepharinae]@subfamily,taxon:1329930 [Eublepharidae]@family,subfamily,Eublepharinae
taxon:326588 [Leptodactylus rhodomystax]@species,taxon:47563 [Leptodactylus]@genus,species,Leptodactylus rhodomystax
taxon:946360 [Microhyla marmorata]@species,taxon:129017 [Microhyla]@genus,species,Microhyla marmorata
taxon:246427 [Limnonectes heinrichi]@species,taxon:109961 [Limnonectes]@genus,species,Limnonectes heinrichi
taxon:33551 [Ctenomys]@genus,taxon:30645 [Ctenomyidae]@family,genus,Ctenomys
taxon:723807 [Cuniculus]@genus,taxon:723806 [Cuniculidae]@family,genus,Cuniculus
taxon:507640 [Hyloxalus sordidatus]@species,taxon:490056 [Hyloxalus]@genus,species,Hyloxalus sordidatus
taxon:10166 [Ctenodactylus gundi]@species,taxon:10165 [Ctenodactylus]@genus,species,Ctenodactylus gundi
taxon:38070 [Cebinae]@subfamily,taxon:9498 [Cebidae]@family,subfamily,Cebinae
taxon:114409 [Talpa altaica]@species,taxon:9374 [Talpa]@genus,species,Talpa altaica
taxon:1041596 [Liopholis]@genus,taxon:1273167 [Egerniinae]@subfamily,genus,Liopholis
taxon:384881 [Colostethus sp. Nebulina]@species,taxon:2631876 [unclassified Colostethus]@no rank,species,Colostethus sp. Nebulina
taxon:191873 [Thylamys pusillus]@species,taxon:866635 [Thylamys pusillus species complex]@no rank,species,Thylamys pusillus
taxon:10159 [Octodon]@genus,taxon:10158 [Octodontidae]@family,genus,Octodon
taxon:8473 [Chelydridae]@family,taxon:1579283 [Chelydroidea]@superfamily,family,Chelydridae
taxon:314294 [Cercopithecoidea]@superfamily,taxon:9526 [Catarrhini]@parvorder,superfamily,Cercopithecoidea
taxon:9903 [Bos]@genus,taxon:27592 [Bovinae]@subfamily,genus,Bos
taxon:34899 [Petaurus breviceps]@species,taxon:34898 [Petaurus]@genus,species,Petaurus breviceps
taxon:143650 [Stumpffia grandis]@species,taxon:143649 [Stumpffia]@genus,species,Stumpffia grandis
taxon:248947 [Hyloxalus awa]@species,taxon:490056 [Hyloxalus]@genus,species,Hyloxalus awa
taxon:337722 [Sciurillinae]@subfamily,taxon:55153 [Sciuridae]@family,subfamily,Sciurillinae
taxon:310671 [Nanorana quadranus]@species,taxon:1099820 [Feirana]@clade,species,Nanorana quadranus
taxon:429310 [Fejervarya multistriata]@species,taxon:127010 [Fejervarya]@genus,species,Fejervarya multistriata
taxon:69296 [Tragelaphus buxtoni]@species,taxon:9944 [Tragelaphus]@genus,species,Tragelaphus buxtoni
taxon:34875 [Saiga tatarica]@species,taxon:34874 [Saiga]@genus,species,Saiga tatarica
taxon:10173 [Cryptomys]@genus,taxon:10167 [Bathyergidae]@family,genus,Cryptomys
taxon:221575 [Ptenopus]@genus,taxon:385256 [Gekkoninae]@subfamily,genus,Ptenopus
taxon:419646 [Ramanella variegata]@species,taxon:143667 [Ramanella]@genus,species,Ramanella variegata
taxon:42325 [Dendrohyrax dorsalis]@species,taxon:42324 [Dendrohyrax]@genus,species,Dendrohyrax dorsalis
taxon:61315 [Hypentelium]@genus,taxon:7968 [Catostomidae]@family,genus,Hypentelium
taxon:860361 [Phasmahyla exilis]@species,taxon:318405 [Phasmahyla]@genus,species,Phasmahyla exilis
taxon:3391113 [Acestrorhamphinae]@subfamily,taxon:3391093 [Acestrorhamphidae]@family,subfamily,Acestrorhamphinae
taxon:246419 [Limnonectes visayanus]@species,taxon:109961 [Limnonectes]@genus,species,Limnonectes visayanus
taxon:42749 [Phelsuma]@genus,taxon:385256 [Gekkoninae]@subfamily,genus,Phelsuma
taxon:66434 [Madoqua kirkii]@species,taxon:9950 [Madoqua]@genus,species,Madoqua kirkii
taxon:1217877 [Phyllonastes myrmecoides]@species,taxon:332563 [Phyllonastes]@genus,species,Phyllonastes myrmecoides
taxon:182442 [Lipolagus]@genus,taxon:1489799 [Bathylagidae]@family,genus,Lipolagus
taxon:9991 [Sciurinae]@subfamily,taxon:55153 [Sciuridae]@family,subfamily,Sciurinae
taxon:120737 [Isoodon macrourus macrourus]@subspecies,taxon:37698 [Isoodon macrourus]@species,subspecies,Isoodon macrourus macrourus
taxon:458326 [Suncus megalura]@species,taxon:9377 [Suncus]@genus,species,Suncus megalura
taxon:118137 [Niwaella]@genus,taxon:278169 [Cobitinae]@subfamily,genus,Niwaella
taxon:91729 [Mormyrops anguilloides]@species,taxon:2035134 [Mormyrops]@subgenus,species,Mormyrops anguilloides
taxon:9702 [Otariidae]@family,taxon:3072905 [Pinnipedia]@clade,family,Otariidae
taxon:326190 [Leptodactylus insularum]@species,taxon:47563 [Leptodactylus]@genus,species,Leptodactylus insularum
taxon:326589 [Leptodactylus vastus]@species,taxon:47563 [Leptodactylus]@genus,species,Leptodactylus vastus
taxon:112159 [Stomatorhinus]@genus,taxon:31092 [Mormyridae]@family,genus,Stomatorhinus
taxon:745269 [Phrynobatrachus aff. gutturosus 2 BMZ-2010]@species,taxon:143461 [Phrynobatrachus]@genus,species,Phrynobatrachus aff. gutturosus 2 BMZ-2010
taxon:82167 [Emys]@genus,taxon:8476 [Emydidae]@family,genus,Emys
taxon:337822 [Tamiasciurini]@tribe,taxon:9991 [Sciurinae]@subfamily,tribe,Tamiasciurini
taxon:492048 [Talismania]@genus,taxon:134615 [Alepocephalidae]@family,genus,Talismania
taxon:9475 [Tarsiidae]@family,taxon:376912 [Tarsiiformes]@infraorder,family,Tarsiidae
taxon:2055936 [Haringtonhippus]@genus,taxon:9788 [Equidae]@family,genus,Haringtonhippus
taxon:9387 [Blarina brevicauda]@species,taxon:9386 [Blarina]@genus,species,Blarina brevicauda
taxon:10169 [Thryonomys swinderianus]@species,taxon:10168 [Thryonomys]@genus,species,Thryonomys swinderianus
taxon:492051 [Xenodermichthys copei]@species,taxon:492050 [Xenodermichthys]@genus,species,Xenodermichthys copei
taxon:34880 [Nyctereutes procyonoides]@species,taxon:34879 [Nyctereutes]@genus,species,Nyctereutes procyonoides
taxon:401533 [Pristurus]@genus,taxon:1329929 [Sphaerodactylidae]@family,genus,Pristurus
taxon:129226 [Cephalophorus niger]@species,taxon:3026943 [Cephalophorus]@genus,species,Cephalophorus niger
taxon:119825 [Mephitidae]@family,taxon:3072906 [Musteloidea]@superfamily,family,Mephitidae
taxon:36803 [Sorex cinereus]@species,taxon:9379 [Sorex]@genus,species,Sorex cinereus
taxon:9627 [Vulpes vulpes]@species,taxon:9625 [Vulpes]@genus,species,Vulpes vulpes
taxon:118141 [Megalops cyprinoides]@species,taxon:7931 [Megalops]@genus,species,Megalops cyprinoides
taxon:154812 [Cycleptus]@genus,taxon:7968 [Catostomidae]@family,genus,Cycleptus
taxon:410315 [Boophis]@subgenus,taxon:68425 [Boophis]@genus,subgenus,Boophis
taxon:94962 [Noctilio albiventris]@species,taxon:94958 [Noctilio]@genus,species,Noctilio albiventris
taxon:318387 [Ptychohyla sp. JAC 21606]@species,taxon:2643490 [unclassified Ptychohyla]@no rank,species,Ptychohyla sp. JAC 21606
taxon:143402 [Leptobotia]@genus,taxon:278168 [Botiidae]@family,genus,Leptobotia
taxon:1489830 [Aulopoidei]@suborder,taxon:68510 [Aulopiformes]@order,suborder,Aulopoidei
taxon:311489 [Fejervarya orissaensis]@species,taxon:127010 [Fejervarya]@genus,species,Fejervarya orissaensis
taxon:34869 [Rupicapra rupicapra]@species,taxon:34868 [Rupicapra]@genus,species,Rupicapra rupicapra
taxon:30620 [Echimys]@genus,taxon:10161 [Echimyidae]@family,genus,Echimys
taxon:298115 [Phyllopezus]@genus,taxon:660274 [Phyllodactylidae]@family,genus,Phyllopezus
taxon:154814 [Erimyzon]@genus,taxon:7968 [Catostomidae]@family,genus,Erimyzon
taxon:86975 [Testudo graeca]@species,taxon:86974 [Testudo]@genus,species,Testudo graeca
taxon:13557 [Hapalemur griseus]@species,taxon:13556 [Hapalemur]@genus,species,Hapalemur griseus
taxon:454306 [Matoatoa brevipes]@species,taxon:454305 [Matoatoa]@genus,species,Matoatoa brevipes
taxon:59445 [Mormoopidae]@family,taxon:30560 [Yangochiroptera]@suborder,family,Mormoopidae
taxon:156906 [Typhlosaurus]@genus,taxon:1273157 [Acontinae]@subfamily,genus,Typhlosaurus
taxon:37180 [Budorcas]@genus,taxon:9963 [Caprinae]@subfamily,genus,Budorcas
taxon:377251 [Sphenophryne sp. 989]@species,taxon:2626296 [unclassified Sphenophryne]@no rank,species,Sphenophryne sp. 989
taxon:50910 [Limnonectes grunniens]@species,taxon:109961 [Limnonectes]@genus,species,Limnonectes grunniens
taxon:286009 [Malacochersus tornieri]@species,taxon:286008 [Malacochersus]@genus,species,Malacochersus tornieri
taxon:138700 [Phyllonycterinae]@subfamily,taxon:9415 [Phyllostomidae]@family,subfamily,Phyllonycterinae
